Date,Tweet_ID,Username,Raw Text,Likes,Retweets,is_fire,is_forest,is_urban
Mon Aug 12 19:12:03 +0000 2024,1823074991635939340,Δεξιός Ειδικών Αποστολών 🇬🇷🇮🇱🇺🇸,@MavriLista_1V Μόνο που ο Μητσοτακης μιλούσε για εκκένωση. Ξέρεις σαν αυτή που ειρωνεύεστε.  Αλλά φυσικά προτιμούσες να τους στέλνετε μέσα στην φωτιά αντί τόσο την έξοδο ή μια άλλη ΝΔ του Αντωναρου που και καιγοντουσαν και είχαμε δεκάδες νεκρούς.,0,0,,,
Mon Aug 12 19:12:02 +0000 2024,1823074987323888055,beep_beep,"Πάντως η φωτιά στην Αττική έχει κάτι από Μίνας Τίριθ, όταν επιτέθηκαν τα ορκς κι ο βασιλιάς τρελάθηκε.",2,3,,,
Mon Aug 12 19:12:01 +0000 2024,1823074982106202254,Δραχμαντινετζάντ,"Ούτε κοντά στη φωτο είμαι, ούτε Βριλησσιώτης, ούτε Χαλανδριώτης. Αλλά νομίζω ότι αν σήμερα οι κάτοικοι αυτών των περιοχών, ακολουθούσαν τις εντολές του άχρηστου Κικίλια κι έφευγαν, και τα σπίτια τους θα καίγονταν και η φωτιά τώρα θα είχε φτάσει στη Νέα Ιωνία…",159,35,,,
Mon Aug 12 19:11:54 +0000 2024,1823074954663051355,raphinho,@SerialChiller80 @Marka2free Εδω ο κοσμος καίγεται και πετας τετοιες μαλακιες εσυ ρε προδοτη;,0,0,,,
Mon Aug 12 19:11:18 +0000 2024,1823074801558401518,Drioklaptis,@verazeras Δε μου λες σας έχουν μεταφέρει σε καμία θαλαμηγό όλα τα τρολ να συνεχίζεται τις μαλακιες σας από εκεί; Ρε σύ τα σκέφτεσαι αυτά που λες η σου φεύγουν; Αν μπορούσαν Συριζαίοι να βάλουν αυτοί τη φωτιά τους είχαμε στείλει Ουκρανία για μισθοφόρους να πάρουν την Ρωσία σε 1 ώρα ΕΛΕΟΣ!!,0,0,,,
Mon Aug 12 19:11:17 +0000 2024,1823074796948590815,Antonis🎯Karras,@GogoThodo Εδώ ο κόσμος καίγεται και οι μαλακίες που λες πάνε σύννεφο.  Τράβα βρες ζωή και ασχολήσου με τα μαγικά σου χόρτα.,1,0,,,
Mon Aug 12 19:11:16 +0000 2024,1823074793123709281,Malamas Sotiriou,"Πώς τα πάει η αστυνομία μας με την φωτιά; Βάλτε καμία φωτογραφία με κανά γατάκι κ ολόκληρη διμοιρία Δίας να το χαϊδεύει, έχει αρκετή ώρα από την τελευταία",28,3,,,
Mon Aug 12 19:11:13 +0000 2024,1823074780569829412,Merkaklis,@autokrator1453 Από ψέμα σε ψέμα και από μαλακια σε μαλακια… τραβα ρε ακροδεξιε να βοηθήσεις να σβήσουν τη φωτιά.  Που καθεσαι και γράφεις μαλακιες στο τουιτερ.,4,0,,,
Mon Aug 12 19:11:13 +0000 2024,1823074780536594756,newshub.gr,"Καίγεται εργοστάσιο ξυλείας στον Γέρακα – «Σβήνει και ανάβει, λες και είμαστε σε πόλεμο» https://t.co/qe2juZOZk4 👈 κλικ εδώ #newshubgr #crete #ellada #νέα #nea https://t.co/hpAIkjUdA6",0,0,,,
Mon Aug 12 19:11:11 +0000 2024,1823074773557244077,newshub.gr,Δραματική η κατάσταση από τη φωτιά στην Αττική - Καίγονται σπίτια - Συνεχείς αναζωπυρώσεις https://t.co/Sst9Pegy7n 👈 κλικ εδώ #newshubgr #crete #ellada #Ελλάδα #ειδήσεις https://t.co/vDYr4QtZaj,0,0,,,
Mon Aug 12 19:11:01 +0000 2024,1823074730532110572,Φίλιππος Μπορβόνης,Η Κυβέρνηση εφαρμόζει το προσωπικό πρόγραμμα του Μητσοτάκη και γι'αυτό τον ψηφίσατε και το γνωρίζατε όλοι  #Φωτιά,2,0,,,
Mon Aug 12 19:11:00 +0000 2024,1823074725716750502,Αmor Fati,"@vasilis_taxo Ε ,ναι, κι άμα δεν είχε πιάσει φωτιά , θα ετοιμάζαμε πανηγύρι.  Ζούμε σε έναν κοσμο ηλιθίων. Και αυτό δεν ξέρω καν πώς παλεύεται",1,0,,,
Mon Aug 12 19:10:57 +0000 2024,1823074715704885380,ΕΦΗΜΕΡΙΔΑ ΜΑΚΕΔΟΝΙΑ,Κάηκε το σπίτι του ανθρώπου που κατηγορείται για τη φωτιά στο Μάτι (βίντεο) https://t.co/y3BISWSkro https://t.co/s6XZXFyMGP,0,0,,,
Mon Aug 12 19:10:53 +0000 2024,1823074698529320986,more.tora,Καλή δύναμη σε όλο το κόσμο που παλεύει με τη φωτιά. Μαύρισε η ψυχή μας.,88,55,,,
Mon Aug 12 19:10:52 +0000 2024,1823074692863009054,elenvrag,#φωτιά έτσι https://t.co/XpoyPAxNI1,0,0,,,
Mon Aug 12 19:10:48 +0000 2024,1823074674676322435,Alexandros Gavriilidis,"@MsLouellaDeVil 1. Η φωτιά στην Ρωσία έκαιγε επί 7 μήνες. 2. Το εν λόγω κάνει μόνο για στέπα και όχι για τα δικά μας εδάφη. Κατασκευάσθηκαν 7, κανένα δεν αγοράσθηκε από κανένα.",1,0,,,
Mon Aug 12 19:10:43 +0000 2024,1823074656238338473,Friesian,"Αν ήταν ο Σόιμπλε ζωντανός θα είχε σβήσει την φωτιά  ,έ @AdonisGeorgiadi ;",0,0,,,
Mon Aug 12 19:10:39 +0000 2024,1823074640128078128,BlueΣΚΑΪs,"@hellaspecial Εγώ λέω οι συνένοχοι να το βουλώσουν...  Αξίζει βρε για 0,60, 5 ψήφους, και 10 likes να λες στον κοσμακι που κινδυνεύει να χάσει το βιος του ότι η φωτιά καμιά φορά ξεφεύγει;  Εάν οι προηγούμενοι ήταν ανίκανοι, εσείς είστε εν γνώσει σας εν δυνάμει  δολοφόνοι 🤡. Ικανοί δολοφόνοι",1,0,,,
Mon Aug 12 19:10:37 +0000 2024,1823074629440733502,Βασίλισσα χωρίς Πιόνια,"@jigoleleta Εξκιουζμι γιατί είμαι σε άλλη ζώνη ώρας, έφτασε η φωτιά εκεί;",0,0,,,
Mon Aug 12 19:10:22 +0000 2024,1823074566802928015,Μάνος Πάτμος,Τουλάχιστον ρίξτε μες την φωτιά τις καναβουριές που έχει κατασχέσει η Αστυνομία να ευχαριστήσουμε λίγο τους τουρίστες.,5,0,,,
Mon Aug 12 19:10:08 +0000 2024,1823074507290284486,Athens Voice,Φωτιά στην Αττική: Ολονύχτια μάχη με τις φλόγες  #φωτια #Αττικη  https://t.co/sgGexWWbos,1,1,,,
Mon Aug 12 19:10:04 +0000 2024,1823074492958028002,Βασίλης Φουρτούνης,Φωτιά και στον Παλαιόπυργο Ναυπακτίας https://t.co/7TY5XEsr2p https://t.co/2U693WFdQb,1,0,,,
Mon Aug 12 19:09:59 +0000 2024,1823074471999344849,Serotonini🌬,"@Monika29698435 @prsnlg Ανεξάρτητα από το τι ήταν, η φωτιά έφυγε από κει και έφτασε 42 χιλιόμετρα μέτωπο. Παρακολουθούμε από χθες. Δεν ξεφύτρωσε ξαφνικά μέσα στον αστικό ιστό φωτιά.",2,0,,,
Mon Aug 12 19:09:55 +0000 2024,1823074452009365532,MyVolos.Net,Φωτιά στην Άνω Γλυφάδα: Νέος συναγερμός στην Πυροσβεστική – Κυκλοφοριακές ρυθμίσεις https://t.co/3b9bA69lrc μέσω @Myvolos,0,0,,,
Mon Aug 12 19:09:50 +0000 2024,1823074432971354363,Hellaspecial,@Giorgos88916611 @machiavelli_gr @YannisKaramits @antibaroufas Οι ανίκανοι να σωπασετε. Γιατι κάποιοι πολύ καλύτεροι απο σας αγωνίζονται να σβήσουν τη φωτιά. Δεν εμφανίζονται αφού εχει σβύσει,0,0,,,
Mon Aug 12 19:09:46 +0000 2024,1823074415753740371,GreeceDefence,"@GeorgeKam077 @JMerkaklis Αυτά είναι όλα πολύ σωστά. Η μπάλα χάθηκε όταν η φωτιά άρχισε να παίρνει μεγάλες διαστάσεις.  Η πρόληψη είναι πολύ σημαντική, αλλά παραμένει κι αυτή δύσκολη αποστολή οπότε πρέπει να υπάρχει άμεσος εντοπισμός και αντίδραση",1,0,,,
Mon Aug 12 19:09:46 +0000 2024,1823074414813921612,Βασιλης Νικολαϊδης,"@Elizah_Manolia Οι Κύπριοι δημοσιογράφοι έβγαλαν στη φορα ότι ο ΠΘ αγόρασε το νοσηλευτικό κέντρο Απολλωνιο της Κύπρου και παζαρευει άλλα δύο. Αν είναι αλήθεια(καπνός χωρίς φωτιά δύσκολο),τότε έχεις την απάντηση σου.",2,0,,,
Mon Aug 12 19:09:34 +0000 2024,1823074364180615344,NorMaLe,"Όλη η Ευρώπη καίγεται απο δασικές πυρκαγιές. Στη Ρωσία δεκάδες μέτωπα καίνε μέρες τώρα. Αλλά στην Ελλάδα οι ηλίθιοι πιστεύουν ότι τις #φωτιές τις βάζει ο #Μητσοτάκης για να κονομήσουν οι φίλοι του κι ότι δεν παίρνει τα Beriev που είναι άχαστα, γιατί δεν τον αφήνει η Ούρσουλα. https://t.co/TjMihCoR3M",2,0,,,
Mon Aug 12 19:09:33 +0000 2024,1823074361730847217,OPEN News,Το γύρο του κόσμου κάνει η είδηση για τη μεγάλη πυρκαγιά στην Αττική #OPENnews  https://t.co/4fqI4HYsrl,2,0,,,
Mon Aug 12 19:09:22 +0000 2024,1823074314955997630,K.Sav21,"Θέμα χρόνου η σύλληψη των δύο εμπρηστών λέει ο δήμαρχος Γλυφάδας Δύο νεαροί, που έδρασαν με άγνωστα κίνητρα, θεωρούνται βασικοί ύποπτοι για τη φωτιά που ξέσπασε το απόγευμα στην Ανω Τερψιθέα Γλυφάδας, είπε στο protothema ο δήμαρχος Γλυφάδας κ.Γιώργος Παπανικολάου. #φωτια",14,5,,,
Mon Aug 12 19:09:10 +0000 2024,1823074266088079442,libre,"Δήμαρχος Γλυφάδας: Υπό έλεγχο η φωτιά- Ήταν εμπρησμός, ξέρουμε ποιοι είναι -  https://t.co/SB6MP3Ggvg https://t.co/gMgmkE275W",1,1,,,
Mon Aug 12 19:09:10 +0000 2024,1823074265949741076,GreenCorner,"Η φωτιά στην Αττική δεν επέτρεψε στον Παναθηναϊκό να προπονηθεί στο Κορωπί, ωστόσο οι «πράσινοι» συνέχισαν την προετοιμασία τους για τη ρεβάνς με τον Άγιαξ.  #panathinaikos #pao #ΠΑΟ #Παναθηναϊκός #greencorner #paofc    https://t.co/mJhf5oSj3f",0,0,,,
Mon Aug 12 19:09:08 +0000 2024,1823074257053594089,Greek Fren,"ΕΞΑΛΛΟΙ κάτοικοι ΤΑ ΧΩΝΟΥΝ σε #Μητσοτάκη, Κυβέρνηση και δημοσιογράφους για τη φωτιά στην #Αττική #Μητσοτακηγαμιεσαι   https://t.co/dN4OYjrLzj",0,0,,,
Mon Aug 12 19:09:08 +0000 2024,1823074256172859689,NoMore,"Εθελοντές, ρουβίκωνας συλλογικότητες, απλοί πολίτες κάνουν οτι μπορουν παντού. Πυροσβεστική κ πολιτική προστασία παίρνουν εντολές και κανουν οτι μπορούν κατά προτεραιότητα. Mind the gap.",0,1,,,
Mon Aug 12 19:09:00 +0000 2024,1823074222660632610,Georgios Dimitrakopoulos,@karameros Άντε ρε βλάκα που κάνεις πολιτική πάνω στη φωτιά 🔥,0,0,,,
Mon Aug 12 19:08:58 +0000 2024,1823074213256945784,Ο Τάκης της καρδιάς σας,Όλα καλά παιδιά..   στο Star και στον Alpha την έσβησαν την φωτιά. Οι υπόλοιποι τι κάνουν ακόμα? Γιατί καθυστερούν????  #Φωτια_τωρα #φωτια #φωτιατωρα #φωτια_πεντελη #φωτιες,5,0,,,
Mon Aug 12 19:08:54 +0000 2024,1823074199780430305,Koup D'Etat 🦥,Λογικά έχει πιάσει φωτιά η θάλασσα σύμφωνα με τον χάρτη ανοιχτά της Αγγλίας.  Μπετόβλακα.,1,0,,,
Mon Aug 12 19:08:52 +0000 2024,1823074190406177089,Ραγιάς,Απίστευτα πράγματα... Φτάνει Αττική οδό η φωτιά https://t.co/805PyrkofI,0,0,,,
Mon Aug 12 19:08:46 +0000 2024,1823074162639847479,George K,@EnterTheAttic Η για το Ματι. Σε κάθε πυρκαγιά λένε για το μάτι λες και μπορούμε να συγκρίνουμε τις τραγωδίες.,0,0,,,
Mon Aug 12 19:08:44 +0000 2024,1823074156965220777,empisteutiko.gr,Φωτιά στην Αττική: Κάηκε το σπίτι του 65χρονου που καταδικάστηκε για την πυρκαγιά στο Μάτι - «Δεν έχω λόγια»  Ρόδα ειναι και γυρίζει #φωτια #φωτιες #Φωτια_τωρα #Βαρβαβας #Πυρκαγια #Πεντέλη,4,0,,,
Mon Aug 12 19:08:44 +0000 2024,1823074156793233686,Φόρουμ των Α.με.Α,Η ντροπή των καναλιών την ώρα που καίγεται η μισή Αττική https://t.co/FswQpi0RT5η-ντροπή-των-καναλιών-την-ώρα-που-καίγε/ https://t.co/f0WedXbsny,0,0,,,
Mon Aug 12 19:08:35 +0000 2024,1823074116238459036,Κανιμπαλέρος,Σκέψου να είσαι τουρίστας από Βόρεια Ευρώπη που δεν έχει ζήσει φωτιά στη ζωή σου και να προσγειώνεσαι στο Ελ. Βενιζέλος,1,0,,,
Mon Aug 12 19:08:34 +0000 2024,1823074112308203920,Enrico,"Να υποθέσουμε ότι τα αντιαεροπορικά του Μητσοτάκη κατάφεραν να αποτρέψουν τα ρωσικά πυροσβεστικά μεγαθήρια να ""βομβαρδίσουν"" με τόνους νερού την πυρκαγιά στην Αττική . Ας δούμε τα μακάβρια στατιστικά της καταστροφής, διαχρονικά και πώς εκτοξεύονται την τελευταία 5ετία. https://t.co/muQeXkjNlY",10,4,,,
Mon Aug 12 19:08:33 +0000 2024,1823074108898500736,Makeleio.gr,"Σταματίνα Τσιμτσιλή για φωτιά στην Αττική: «Θυμός, απογοήτευση, θλίψη και αναπάντητα γιατί» https://t.co/Azv7aTXMEx https://t.co/8ZnPP9XbC1",0,0,,,
Mon Aug 12 19:08:29 +0000 2024,1823074092087754966,Lucy,Η φωτιά λοιπόν έφτασε μέχρι το Χαλάνδρι. Δηλαδή 10 χιλιόμετρα από το Σύνταγμα. Αυτό μόνο η πιο ανίκανη και αισχρή κυβέρνηση #Μητσοτάκη μπορούσε να το πετύχει.  #φωτια,15,5,,,
